,Game_ID,Home_Team,Away_Team,GAMES_LEFT,Team_ID,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Home,FGMiss,Tot_Prev_Points,Tot_Prev_Ast,Tot_OREB,Tot_TOV,Tot_FGMiss,Tot_FGMade,Tot_Opp_Prev_Points,Tot_Opp_OREB,Tot_Opp_FGMiss,Tot_Opp_TOV,Tot_Prev_Poss,Tot_Opp_Prev_Poss,ORTG,OREBRTG,TOVRTG,ASTRTG,DRTG,DTOVRTG,DREBRTG,Home_ORTG,Away_ORTG,Home_DRTG,Away_DRTG,Home_OREBRTG,Away_OREBRTG,Home_DREBRTG,Away_DREBRTG,Home_TOVRTG,Away_TOVRTG,Home_DTOVRTG,Away_DTOVRTG,Home_ASTRTG,Away_ASTRTG,Home_Win,Spread,Back_To_Back,Home_Team_B2B,Away_Team_B2B,Home_DASTRTG,Away_DASTRTG,Season
17022,0022100364,SAS,NYK,117,3221225511,20.0,27.0,0.848,480,84,183,0.919,30,69,0.861,32,39,1.645,30,65,95,52,12,9,20,37,230,1,99,4816,1105,456,581,2206,1832,4836,472,2229,598,4474,4468,215.27196799052876,41.302769507543516,25.966766251599545,120.37019141866944,216.4544972364974,26.77893402118829,42.349410023315286,106.72079386558413,108.55117412494462,106.66366501575865,109.79083222073875,19.575253924284393,21.727515583259127,21.155638397017707,21.19377162629758,12.674785746504286,13.29198050509526,14.317874831157138,12.461059190031152,64.33862433862434,56.0315670800451,0,-12,1,1,0,57.25359911406424,62.47216035634744,21
17023,0022100365,LAL,BOS,114,3221225485,26.0,24.0,1.04,480,84,175,0.9550000000000001,18,60,0.599,33,46,1.455,20,65,85,52,15,8,27,37,219,1,91,5294,1131,487,681,2357,1954,5278,500,2390,679,4922,4907,215.143758474465,41.32019903076912,27.643359991886648,115.73651807988222,215.07598723573994,27.640789123786732,41.81681681681681,106.85532084495814,108.28843762950684,108.57598723573993,106.5,20.47986289631534,20.840336134453782,22.22222222222222,19.594594594594593,14.547628537265844,13.095731454620804,14.599122457120064,13.041666666666666,58.29195630585898,57.44456177402323,1,15,0,0,0,62.124248496993985,56.229685807150595,21
17024,0022100366,CHA,PHI,112,3221225521,28.0,24.0,1.0790000000000002,480,75,155,0.968,23,63,0.727,43,51,1.69,16,55,71,45,13,8,33,45,216,1,80,5579,1234,487,606,2436,2066,5565,539,2421,685,5005,5020,222.7753399382295,39.81107308452869,24.215153824555774,119.12242973023959,221.4397985747903,27.202896858886888,44.495076736743826,112.5607476635514,110.21459227467811,112.71439224459358,108.72540633019673,20.988593155893536,18.822479928635147,22.655007949125597,21.84006878761823,12.11214953271028,12.103004291845494,14.243102162565249,12.95979469632164,61.648745519713266,57.47368421052632,0,-4,0,0,0,61.52466367713004,59.78835978835979,21
17025,0022100367,CLE,CHI,112,3221225480,31.0,21.0,1.1920000000000002,480,79,164,0.9670000000000001,20,54,0.7330000000000001,29,37,1.589,16,63,79,49,16,11,31,39,207,1,85,5353,1194,486,686,2326,1989,5182,494,2422,689,4914,4924,217.83974840666835,41.77136012776151,27.939662130193984,120.25741924905722,210.47337719376398,27.9802951438729,40.79093525680234,107.30706075533662,110.53268765133173,104.87305487305487,105.60032232070911,22.30769230769231,19.463667820069205,20.93981863149217,19.851116625310176,15.10673234811166,12.832929782082324,13.677313677313677,14.302981466559226,63.2398753894081,57.01754385964912,1,23,0,0,0,61.28702757916241,56.934306569343065,21
17026,0022100368,DET,WAS,114,3221225529,19.0,31.0,0.744,530,79,167,0.9450000000000001,25,56,0.917,52,63,1.65,20,62,82,49,15,12,32,47,235,1,88,4915,1080,476,661,2340,1804,5161,476,2254,622,4734,4737,207.3705830566343,40.65635011575427,27.96625091053721,119.70695970695971,217.97190834308714,26.39724517945682,42.10300070450285,100.13186813186815,107.23871492476616,109.88576449912127,108.08614384396587,21.05704697986577,19.5993031358885,20.41625371655104,21.686746987951807,14.505494505494507,13.460756405042702,14.938488576449913,11.458756603006908,59.70695970695971,60.0,0,-3,0,0,0,58.924731182795696,57.4167507568113,21
17027,0022100369,IND,NYK,112,3221225506,23.0,29.0,0.887,480,82,172,0.954,19,57,0.6699999999999999,41,48,1.713,20,58,78,44,14,12,22,39,224,1,90,5369,1135,529,662,2424,1989,5352,509,2445,621,4925,4906,218.05588053332485,43.67730938488874,26.860800674719947,113.9745347101648,218.25979102357945,25.292095372969484,41.64994719815615,108.74465604352896,109.3112244897959,108.26833073322932,109.99146029035012,21.388667198723066,22.28864218616567,20.274636510500805,21.375310687655343,13.68052856587641,13.180272108843539,12.909516380655225,12.382578992314262,58.16808309726157,55.80645161290323,1,20,1,0,1,55.78231292517006,62.939297124600635,21
17028,0022100370,MIA,MIL,112,3221225497,31.0,21.0,1.192,480,76,162,0.9430000000000001,34,86,0.776,31,39,1.658,18,65,83,50,17,10,38,43,217,1,86,5438,1188,516,686,2372,1983,5271,503,2476,694,4946,4939,219.88966106914575,43.53473176756509,27.757242576703348,119.89011995238532,213.46193397920675,28.14592671682108,40.67611877415691,109.76610586787032,110.12355520127541,107.35414954806902,106.10778443113773,22.270363951473136,21.26436781609195,20.783645655877343,19.892473118279568,14.485022568732047,13.272220007971303,15.571076417419885,12.574850299401197,62.57668711656442,57.3134328358209,1,9,0,0,0,62.08378088077337,57.578840284842315,21
17029,0022100371,TOR,OKC,115,3221225521,19.0,30.0,0.773,480,80,177,0.904,32,81,0.7909999999999999,27,35,1.517,20,66,86,55,18,8,26,37,219,1,97,4787,953,548,595,2428,1782,5006,486,2227,667,4586,4591,208.70941844203105,45.0501513362379,25.955630772894295,107.09229903445485,218.07709461370135,29.035719504812008,43.713396483479585,108.97269180754225,99.73672663448882,109.17748917748918,108.89960543621217,25.934959349593495,19.115191986644408,23.084025854108955,20.62937062937063,12.397052449068054,13.55857832382624,16.19047619047619,12.845243314335816,52.48152059134108,54.61077844311377,0,-1,0,0,0,62.144420131291035,61.93058568329718,21
17030,0022100372,HOU,BKN,115,3221225496,25.0,24.0,1.0130000000000001,480,75,170,0.887,22,74,0.583,46,60,1.529,23,59,82,41,16,12,26,46,218,1,95,5039,1135,413,712,2200,1833,5105,506,2399,594,4754,4755,211.9337582386695,37.539669946048875,29.984163842194906,123.6272193585338,214.74567425073423,24.988676975337036,42.180387788491664,102.63046245226984,109.30329578639966,109.02542372881356,105.72025052192066,19.565217391304348,17.974452554744524,21.043478260869566,21.136909527622098,16.80101824352991,13.183145598664996,12.796610169491526,12.192066805845512,59.56471935853379,64.0625,1,10,1,0,1,57.14285714285714,56.162915326902464,21
17031,0022100373,MEM,DAL,115,3221225505,26.0,23.0,1.06,480,73,167,0.881,21,64,0.6539999999999999,33,48,1.383,22,65,87,47,19,9,31,44,200,1,94,5064,1128,536,586,2353,1900,5101,450,2190,656,4647,4641,217.82275461541747,45.33739676806441,25.16572469426859,118.56657089560954,219.76206397175918,28.259840364405324,41.06317559572837,110.58091286307055,107.2418417523469,110.73211314475873,109.02995082700045,25.53191489361702,19.80548187444739,20.851433536055602,20.211742059672762,13.319502074688797,11.846222619579795,14.267886855241265,13.991953509164059,60.654112983151634,57.91245791245792,0,-8,1,0,1,62.970498474059,60.452586206896555,21
17032,0022100374,MIN,UTA,115,3221225512,28.0,21.0,1.148,480,88,183,0.968,42,101,0.825,22,32,1.38,15,70,85,45,15,7,28,37,240,1,95,5213,1068,556,683,2305,1881,4993,525,2325,651,4685,4687,222.89726533628973,47.910842526407414,29.14492713950709,113.54078107193894,213.08249576963476,27.600781158828337,45.1228193770008,106.66666666666667,116.23059866962306,106.20888157894737,106.87361419068738,25.570416994492522,22.340425531914892,25.19214346712212,19.930675909878683,14.732510288065845,14.412416851441243,16.159539473684212,11.441241685144124,58.89830508474576,54.64247598719317,0,-32,0,0,0,64.16122004357298,53.501094091903724,21
17033,0022100375,NOP,DEN,113,3221225483,19.0,32.0,0.759,530,92,178,1.033,20,62,0.648,30,39,1.528,15,64,79,60,20,9,33,41,234,1,86,5073,1185,525,649,2389,1904,5256,462,2218,639,4752,4762,213.6535860232661,43.3829637631235,27.267517193262233,124.4469668417731,220.47823799550923,26.82270319210111,41.661937377690805,105.78740157480316,107.86618444846292,112.10340775558167,108.37483023992758,24.37547312641938,19.00749063670412,20.804794520547944,20.857142857142858,13.976377952755906,13.291139240506327,13.513513513513514,13.309189678587597,62.56306760847629,61.88389923329682,0,-6,0,0,0,59.82905982905983,59.45054945054945,21
17034,0022100376,GSW,POR,113,3221225501,32.0,19.0,1.263,480,66,163,0.8109999999999999,22,76,0.571,44,59,1.488,17,72,89,46,14,6,31,43,198,1,97,5445,1271,492,697,2297,1994,5196,442,2331,692,4890,4884,222.73061263822305,42.874736930078484,28.536381668232593,127.51951710261568,212.65791027154663,28.358175914994096,37.9393498358975,112.77915632754343,109.95145631067962,99.75206611570248,112.90584415584415,21.826484018264843,21.048252911813645,18.624161073825505,19.315188762071994,15.591397849462366,12.944983818770226,15.330578512396695,13.0275974025974,69.91951710261569,57.599999999999994,1,10,0,0,0,59.17901938426454,61.93236714975845,21
17035,0022100377,SAC,ORL,113,3221225511,16.0,35.0,0.632,480,101,194,1.041,31,68,0.9119999999999999,39,48,1.623,29,57,86,53,10,12,20,40,272,1,93,5145,1079,487,696,2463,1890,5484,539,2410,618,4908,4919,209.73521283945368,39.627155784068485,28.345179890524523,114.26703374646618,222.96531025092136,25.127798421714292,44.72614376789316,108.52553542009883,101.20967741935485,111.1247947454844,111.84051550543697,21.12321877619447,18.503937007874015,23.612261806130903,21.11388196176226,13.385502471169685,14.959677419354838,12.602627257799673,12.525171163914619,55.417956656346746,58.84907709011944,1,12,0,0,0,55.01968503937008,63.44086021505376,21
17036,0022100378,LAC,BOS,112,3221225484,27.0,25.0,1.038,480,81,171,0.948,24,64,0.751,39,43,1.814,23,62,85,46,24,10,42,39,225,1,90,5358,1142,479,687,2451,1960,5282,521,2489,695,5015,4996,213.67449824541762,39.06728195293459,27.39997035404648,116.53170427461315,211.44816757299634,27.822919315904173,41.83966833275214,105.59328805433479,108.08121019108282,104.48538245895074,106.96278511404562,18.43621399176955,20.631067961165048,21.904761904761905,19.93490642799024,14.302836596084697,13.097133757961785,14.73768522226672,13.085234093637455,58.44421699078812,58.08748728382503,1,3,1,0,1,55.757575757575765,56.02471678681772,21
17037,0022100379,PHI,UTA,113,3221225517,32.0,19.0,1.258,480,81,179,0.905,21,73,0.5569999999999999,31,39,1.641,22,64,86,39,16,9,20,34,214,1,98,5435,1107,456,635,2232,1973,5162,501,2415,594,4786,4793,227.21354173489462,40.98751930005147,26.56543516637489,112.21652270592756,215.36269250476244,24.76086792204404,41.49655291609855,110.34198599093531,116.8715557439593,108.79211175020542,106.57058075455701,18.879310344827584,22.108208955223883,21.760797342192692,19.735755573905863,12.237330037082819,14.328105129292073,13.188167625308134,11.572700296735905,57.7079107505071,54.50861195542046,0,-22,2,1,1,59.65447154471545,53.36134453781513,21
17038,0022100380,MEM,LAL,112,3221225510,28.0,24.0,1.077,480,77,172,0.898,26,72,0.7330000000000001,23,35,1.314,21,71,92,54,26,11,33,29,203,1,95,5559,1247,576,713,2488,2100,5590,525,2443,740,5114,5104,217.46085468495244,46.18392873770136,27.860221358310604,118.77502891222022,219.09389368747492,28.994922722521842,42.95562029384387,110.17557861133281,107.28527607361964,110.72858286629304,108.36531082118188,25.391849529780565,20.792079207920793,20.990764063811923,21.96485623003195,13.32801276935355,14.532208588957054,14.451561248999202,14.543361473522639,60.76555023923444,58.00947867298578,1,13,1,1,0,63.03921568627451,62.5725338491296,21
17039,0022100381,SAS,DEN,115,3221225502,21.0,28.0,0.855,480,88,182,0.97,30,74,0.8140000000000001,28,35,1.65,19,68,87,61,12,12,21,42,234,1,94,4981,1231,433,596,2245,1944,4998,473,2214,644,4631,4630,215.1139936227135,38.56314202848856,25.738725975132468,126.60567358467395,215.89670444825595,27.818355791808663,42.71778971363465,107.05017301038062,108.0638206123329,107.51295336787565,108.38375108038029,19.841269841269842,18.72187218721872,21.76628010704728,20.951509606587372,12.58650519031142,13.152220784821045,14.162348877374784,13.65600691443388,64.70588235294117,61.899791231732785,1,12,1,0,1,56.97674418604651,59.87460815047022,21
17040,0022100382,CHA,SAC,110,3221225524,26.0,28.0,0.9590000000000001,480,96,188,1.0270000000000001,28,76,0.7410000000000001,27,37,1.4649999999999999,31,56,87,51,20,12,29,40,247,1,92,5894,1271,548,675,2593,2177,5970,595,2553,716,5300,5316,222.29271450809728,42.28590914835827,25.5093745464913,116.36422937792801,224.56338525199484,26.859620474125794,46.635179664978956,112.4864669794298,109.80624752866746,112.73839510615329,111.82499014584155,20.943952802359885,21.341956345998383,22.59059367771781,24.044585987261147,12.342114760014434,13.167259786476867,14.285714285714285,12.57390618841151,61.471861471861466,54.89236790606654,1,1,0,0,0,61.59860990443094,55.26315789473685,21
17041,0022100383,IND,DAL,111,3221225496,24.0,29.0,0.909,480,80,171,0.935,17,65,0.499,22,24,1.834,25,56,81,46,14,5,23,37,199,1,91,5423,1183,511,644,2464,2033,5413,484,2381,670,5000,4993,216.78307864145256,41.40596775780776,25.66637718379944,116.37970042128258,216.85386849034288,26.90575560203552,40.65268535513971,109.40427126264518,107.37880737880738,108.19548872180451,108.65837976853837,21.423047177107502,19.982920580700256,20.341614906832298,20.31107044830741,13.525665043087297,12.140712140712141,12.93233082706767,13.973424774967851,58.190045248868785,58.189655172413794,1,13,0,0,0,55.49295774647888,60.58091286307054,21
17042,0022100384,ATL,BKN,112,3221225488,31.0,21.0,1.192,480,83,187,0.889,17,57,0.585,35,40,1.771,25,65,90,47,19,10,27,41,218,1,104,5500,1236,473,617,2340,2030,5358,523,2519,586,4944,4944,222.52122316245539,40.3646328096456,24.948272811882255,121.8789600174787,216.7739350838422,23.7002105219058,41.504531950725685,113.16754993885039,109.35367322360499,110.42345276872965,106.35048231511254,22.016806722689076,18.347826086956523,20.341741253051264,21.16279069767442,11.740725642070933,13.20754716981132,11.441368078175895,12.258842443729904,58.26086956521739,63.61809045226131,0,-8,0,0,0,61.29666011787819,56.217882836587876,21
17043,0022100385,TOR,NYK,112,3221225513,24.0,28.0,0.924,480,59,168,0.703,21,69,0.6080000000000001,38,47,1.616,26,77,103,39,13,9,21,36,177,1,109,5296,1060,604,622,2502,1955,5330,524,2376,686,4853,4846,218.25562553503727,48.19407442358262,25.626876876876878,108.46935336318552,219.96680466260943,28.3355795148248,44.174894858377556,109.06444906444905,109.19117647058823,109.30232558139534,110.66447908121411,25.917252146760344,22.276822276822276,22.763507528786537,21.41138732959102,12.432432432432433,13.194444444444445,16.071428571428573,12.264150943396226,52.98281092012134,55.48654244306418,1,3,0,0,0,62.60504201680672,62.74111675126903,21
17044,0022100386,HOU,MIL,112,3221225494,25.0,27.0,0.95,480,84,172,0.978,34,85,0.798,35,52,1.3,25,63,88,49,20,12,31,49,237,1,88,5400,1137,496,760,2412,1954,5448,521,2543,650,5059,5060,213.27660140330568,41.039763151273675,30.147307984136546,116.53477941106843,215.418747157991,25.691135934189862,41.05334719468836,103.38775510204081,109.88884630126485,109.08720456397718,106.33154259401381,19.65065502183406,21.38910812943962,21.262458471760798,19.79088872292756,16.693877551020407,13.453430433116138,12.836185819070906,12.854950115118957,59.47426067907996,57.06051873198847,0,-9,0,0,0,56.93730729701952,58.45552297165201,21
17045,0022100387,MIN,CLE,111,3221225489,26.0,27.0,0.9790000000000001,480,82,177,0.932,24,72,0.6759999999999999,41,50,1.6389999999999998,16,71,87,58,17,12,29,42,229,1,95,5425,1212,600,755,2534,1989,5372,566,2471,757,5067,5075,214.13091470412186,47.20698715259046,29.80074227770384,121.81117108954224,211.70604500393236,29.833804013850802,45.89502398152263,106.39305445935281,107.73786024476905,107.21608832807573,104.48995667585663,25.150602409638555,22.056384742951906,24.89660876757651,20.998415213946117,14.719810576164166,15.080931701539676,16.009463722397477,13.824340291453327,58.55397148676171,63.25719960278053,0,-17,0,0,0,63.53305785123967,61.24260355029586,21
17046,0022100388,NOP,DET,111,3221225505,12.0,41.0,0.44599999999999995,480,76,185,0.821,25,74,0.675,25,28,1.792,22,76,98,51,13,10,26,31,202,1,109,5195,1163,590,722,2598,1894,5602,467,2266,713,5023,5037,206.570754919465,45.24779345713104,28.761298036029707,122.50936380170349,222.3282332883112,28.40239007278398,41.23723686115818,105.89792060491494,100.67283431455006,112.10526315789473,110.22297013041648,24.34017595307918,20.907617504051863,20.478943022295624,20.75829383886256,14.253308128544424,14.507989907485284,13.383458646616543,15.018931426167438,62.813102119460495,59.69626168224299,1,16,0,0,0,59.92714025500911,59.15637860082305,21
17047,0022100389,OKC,LAL,112,3221225507,22.0,30.0,0.839,480,79,183,0.867,29,86,0.679,24,34,1.393,31,67,98,44,21,6,31,31,211,1,104,5276,1122,495,723,2498,1964,5525,538,2500,696,5087,5085,207.0051865432411,39.62496858926035,28.343535139179746,113.91946814665025,217.34718699932614,27.27496414021804,42.98241395341381,100.25241901556583,106.75276752767529,108.99537620849095,108.35181079083517,18.971061093247588,20.65390749601276,20.83682008368201,22.1455938697318,13.546487168700041,14.797047970479705,12.862547288776796,14.412416851441243,55.44100801832761,58.47846012832264,0,-21,1,0,1,62.03319502074689,62.7906976744186,21
17048,0022100390,PHX,BOS,112,3221225494,34.0,18.0,1.321,480,78,189,0.8240000000000001,18,64,0.522,27,35,1.667,29,70,99,38,11,15,25,38,201,1,111,5500,1224,484,667,2384,2037,5308,517,2488,716,5041,5024,218.2914222752558,40.491513104208735,26.448118613049516,120.19614156589338,211.19929138415102,28.572407873671644,41.60112657406138,110.22258862324814,108.06883365200765,104.13052457662124,107.06876680752977,19.492293744333637,20.9992193598751,21.663920922570014,19.937205651491364,13.025556471558119,13.422562141491396,15.241635687732341,13.330772185939303,61.89536031589339,58.30078125,1,21,0,0,0,58.19148936170213,55.78635014836796,21
17049,0022100391,LAC,ORL,110,3221225499,20.0,34.0,0.7410000000000001,480,77,172,0.895,30,69,0.864,26,30,1.584,22,68,90,48,11,6,18,28,210,1,95,5397,1162,485,761,2579,1986,5639,556,2552,709,5188,5184,208.0396756147986,37.59744635787092,29.338634234685713,117.03882298145155,217.57978090021436,27.345201238390093,43.553417089904656,105.75373993095512,102.28593568384348,104.61538461538463,112.96439628482973,18.492063492063494,19.105382865807428,22.22222222222222,21.331194867682438,14.499424626006904,14.839209608678807,15.0,12.345201238390093,58.11209439528023,58.92672858617131,1,2,0,0,0,56.06207565470417,62.54646840148699,21
17050,0022100392,WAS,UTA,111,3221225526,34.0,19.0,1.287,480,89,182,0.9770000000000001,21,64,0.653,22,31,1.395,21,67,88,45,8,8,20,29,221,1,93,5631,1178,491,697,2314,2057,5386,522,2548,579,5014,5017,224.8119142216789,42.52228403924384,27.81542889160554,114.54419980903943,214.66865686449717,23.079590529727994,40.95194610658528,107.65625000000001,117.15566422167889,108.26833073322932,106.40032613126785,19.932998324958124,22.589285714285715,21.52292152292152,19.42902458366376,13.593749999999998,14.22167889160554,11.58346333853354,11.496127191194455,60.17526777020448,54.36893203883495,0,-25,0,0,0,57.490272373540854,53.03030303030303,21
